card_id,total_txn,fraud_txn,fraud_rate,avg_amount,card4,card6
8227-555.0-150.0,1,0,0.0,59.0,visa,credit
8228-555.0-150.0,2,0,0.0,247.0,visa,credit
8229-555.0-150.0,3,0,0.0,170.0,visa,debit
8230-399.0-150.0,1,0,0.0,150.0,american express,credit
8231-555.0-150.0,23,0,0.0,75.89,visa,debit
8233-555.0-150.0,28,0,0.0,79.91,mastercard,debit
8234-151.0-150.0,5,0,0.0,52.56,visa,debit
8236-399.0-150.0,1,0,0.0,150.0,american express,credit
8237-555.0-150.0,1,0,0.0,59.0,visa,debit
8238-555.0-182.0,2,0,0.0,57.75,visa,credit
8239-555.0-159.0,8,2,0.25,54.31,visa,debit
8240-480.0-150.0,1,0,0.0,92.0,mastercard,debit
8241-555.0-176.0,1,0,0.0,34.0,visa,debit
8243-555.0-137.0,2,1,0.5,117.31,visa,debit
8244-555.0-119.0,6,0,0.0,44.34,visa,credit
8245-369.0-150.0,7,0,0.0,351.99,mastercard,debit
8246-310.0-150.0,15,0,0.0,674.04,mastercard,debit
8247-555.0-150.0,1,0,0.0,280.0,visa,debit
8248-555.0-150.0,5,0,0.0,62.6,visa,credit
8249-555.0-117.0,1,1,1.0,60.0,visa,debit
8250-302.0-150.0,2,0,0.0,94.75,visa,debit
8251-103.0-185.0,67,9,0.134328,55.27,visa,credit
8252-275.0-150.0,3,0,0.0,57.95,mastercard,debit
8253-555.0-150.0,2,0,0.0,617.47,visa,credit
8254-490.0-150.0,1,0,0.0,109.49,visa,credit
8256-181.0-150.0,32,0,0.0,191.14,visa,credit
8257-555.0-106.0,5,0,0.0,51.9,mastercard,debit
8258-321.0-150.0,1,0,0.0,160.5,visa,debit
8259-NA-150.0,1,0,0.0,50.0,visa,credit
8260-399.0-150.0,27,0,0.0,205.56,american express,credit
8261-321.0-150.0,8,0,0.0,191.75,mastercard,credit
8264-543.0-150.0,23,0,0.0,112.75,mastercard,debit
8265-554.0-150.0,4,0,0.0,47.75,visa,debit
8266-555.0-150.0,1,0,0.0,50.0,visa,debit
8267-127.0-150.0,2,0,0.0,150.0,mastercard,credit
8268-126.0-150.0,1,0,0.0,226.0,visa,debit
8269-555.0-150.0,6,0,0.0,49.99,visa,debit
8272-420.0-150.0,3,0,0.0,91.65,mastercard,debit
8273-555.0-150.0,33,0,0.0,100.43,visa,debit
8274-478.0-150.0,1,0,0.0,600.0,visa,credit
8275-555.0-150.0,2,0,0.0,804.3,visa,debit
8276-390.0-150.0,1,0,0.0,23.47,mastercard,debit
8277-555.0-144.0,5,0,0.0,76.61,mastercard,credit
8278-555.0-150.0,16,0,0.0,50.19,visa,debit
8279-399.0-150.0,2,0,0.0,75.0,american express,credit
8280-396.0-150.0,4,0,0.0,169.7,mastercard,credit
8281-543.0-150.0,2,0,0.0,108.5,mastercard,debit
8283-555.0-150.0,3,0,0.0,44.63,visa,debit
8284-555.0-150.0,16,0,0.0,223.28,visa,debit
8285-512.0-150.0,2,0,0.0,100.0,mastercard,debit
8286-302.0-150.0,1,0,0.0,117.0,visa,debit
8287-323.0-150.0,54,0,0.0,20.9,visa,debit
8288-NA-150.0,41,0,0.0,124.77,visa,credit
8289-399.0-150.0,7,0,0.0,132.14,american express,credit
8290-126.0-150.0,1,0,0.0,125.0,visa,debit
8291-555.0-177.0,1,0,0.0,91.85,visa,debit
8292-555.0-150.0,7,0,0.0,112.99,visa,debit
8293-179.0-106.0,5,0,0.0,13.46,visa,debit
8294-555.0-150.0,1,0,0.0,308.95,visa,credit
8296-399.0-150.0,13,0,0.0,180.77,american express,credit
8297-399.0-150.0,1,0,0.0,50.0,american express,credit
8298-553.0-150.0,1,0,0.0,20.95,visa,credit
8299-555.0-134.0,2,0,0.0,10.3,visa,credit
8300-555.0-150.0,1,0,0.0,500.0,visa,debit
8301-349.0-117.0,1,0,0.0,11.08,visa,credit
8302-555.0-144.0,1,0,0.0,50.0,mastercard,debit
8303-555.0-150.0,4,0,0.0,47.0,visa,debit
8306-555.0-150.0,5,0,0.0,61.8,visa,debit
8307-420.0-150.0,1,0,0.0,300.0,mastercard,debit
8308-NA-150.0,1,0,0.0,108.5,visa,credit
8309-555.0-198.0,2,2,1.0,49.8,visa,credit
8310-372.0-150.0,15,0,0.0,204.68,mastercard,credit
8313-555.0-150.0,13,0,0.0,145.49,visa,debit
8314-555.0-150.0,5,0,0.0,29.0,visa,debit
8315-538.0-150.0,84,0,0.0,101.93,mastercard,debit
8317-514.0-150.0,86,0,0.0,208.23,mastercard,debit
8317-NA-NA,1,0,0.0,49.0,,
8318-462.0-150.0,1,0,0.0,280.0,visa,credit
8320-476.0-150.0,2627,22,0.008375,101.59,visa,debit
8320-NA-NA,5,0,0.0,196.77,,
8321-352.0-117.0,22,0,0.0,47.26,visa,debit
8322-225.0-150.0,19,0,0.0,147.16,mastercard,debit
8323-399.0-150.0,3,0,0.0,450.0,american express,credit
8324-555.0-150.0,1,0,0.0,722.47,visa,debit
8325-555.0-150.0,1,0,0.0,125.0,visa,debit
8326-555.0-150.0,2,0,0.0,171.0,visa,debit
8330-321.0-150.0,1,0,0.0,209.95,visa,debit
8331-520.0-150.0,2,0,0.0,100.0,american express,credit
8332-399.0-150.0,3,0,0.0,100.0,american express,credit
8333-567.0-150.0,112,0,0.0,75.07,visa,debit
8334-543.0-150.0,3,0,0.0,186.17,mastercard,debit
8335-532.0-150.0,129,0,0.0,115.83,mastercard,debit
8336-555.0-119.0,1,0,0.0,66.4,visa,credit
8337-555.0-102.0,1,0,0.0,22.24,visa,credit
8340-316.0-150.0,19,1,0.052632,258.99,visa,debit
8341-555.0-182.0,3,3,1.0,87.97,visa,credit
8342-555.0-150.0,2,0,0.0,184.95,mastercard,debit
8344-478.0-150.0,1,0,0.0,48.95,visa,credit
8345-555.0-102.0,12,2,0.166667,43.98,visa,credit
8347-393.0-150.0,58,2,0.034483,69.25,mastercard,debit
8348-463.0-144.0,8,2,0.25,110.73,mastercard,credit
8349-555.0-150.0,40,1,0.025,126.93,visa,debit
8349-NA-NA,1,0,0.0,107.95,,
8352-158.0-150.0,5,0,0.0,134.4,visa,debit
8353-271.0-150.0,11,0,0.0,298.31,visa,debit
8355-555.0-102.0,3,0,0.0,36.27,visa,debit
8356-310.0-150.0,6,0,0.0,264.58,mastercard,debit
8357-512.0-150.0,1,0,0.0,35.0,mastercard,debit
8358-321.0-150.0,15,0,0.0,93.82,visa,debit
8359-110.0-150.0,60,1,0.016667,315.68,mastercard,credit
8360-555.0-150.0,3,0,0.0,35.67,visa,debit
8361-555.0-150.0,11,0,0.0,87.06,visa,debit
8362-399.0-150.0,2,0,0.0,150.0,american express,credit
8363-555.0-150.0,2,0,0.0,381.97,visa,credit
8364-399.0-150.0,1,0,0.0,500.0,american express,credit
8366-555.0-106.0,2,0,0.0,68.47,mastercard,credit
8367-554.0-150.0,1,0,0.0,82.95,mastercard,credit
8368-481.0-150.0,1,0,0.0,25.0,mastercard,credit
8369-598.0-150.0,5,0,0.0,820.19,mastercard,debit
8370-555.0-150.0,6,0,0.0,56.81,visa,debit
8373-555.0-150.0,4,0,0.0,63.75,visa,debit
8375-584.0-150.0,5,0,0.0,127.16,mastercard,credit
8376-555.0-144.0,1,0,0.0,200.0,visa,credit
8378-499.0-150.0,135,0,0.0,94.32,visa,debit
8379-369.0-150.0,2,0,0.0,244.74,mastercard,debit
8380-512.0-150.0,210,11,0.052381,160.03,visa,credit
8381-555.0-150.0,3,0,0.0,662.97,visa,debit
8382-555.0-150.0,13,1,0.076923,483.45,visa,credit
8383-555.0-150.0,2,0,0.0,117.0,visa,credit
8384-399.0-150.0,3,0,0.0,96.67,american express,credit
8385-399.0-150.0,12,0,0.0,187.92,american express,credit
8386-555.0-150.0,1,0,0.0,29.0,visa,debit
8387-399.0-150.0,5,0,0.0,105.0,american express,credit
8389-360.0-150.0,12,1,0.083333,24.77,mastercard,debit
8390-390.0-150.0,5,0,0.0,165.57,mastercard,debit
8391-555.0-188.0,1,0,0.0,39.8,visa,credit
8394-490.0-150.0,609,19,0.031199,157.05,visa,debit
8395-543.0-150.0,1,0,0.0,50.0,mastercard,debit
8396-555.0-150.0,10,0,0.0,90.78,visa,debit
8397-310.0-150.0,86,7,0.081395,158.56,mastercard,debit
8398-361.0-150.0,3,0,0.0,124.67,visa,debit
8399-225.0-150.0,3,0,0.0,468.69,mastercard,debit
8400-111.0-150.0,23,0,0.0,137.27,visa,debit
8401-399.0-150.0,3,0,0.0,83.33,american express,credit
8402-555.0-106.0,23,0,0.0,41.53,visa,debit
8404-156.0-146.0,102,20,0.196078,43.19,visa,charge card
8405-395.0-150.0,3,0,0.0,377.67,visa,debit
8406-264.0-150.0,1085,17,0.015668,152.91,visa,debit
8407-207.0-150.0,4,0,0.0,36.99,visa,debit
8409-555.0-150.0,25,0,0.0,68.3,visa,debit
8410-543.0-150.0,17,0,0.0,48.24,mastercard,debit
8411-555.0-150.0,7,0,0.0,76.54,visa,debit
8412-445.0-150.0,4,0,0.0,132.56,mastercard,debit
8413-360.0-150.0,8,0,0.0,561.0,visa,debit
8414-253.0-150.0,207,0,0.0,116.1,mastercard,debit
8414-NA-NA,1,0,0.0,49.0,,
8415-532.0-150.0,38,0,0.0,104.17,mastercard,debit
8415-NA-NA,1,0,0.0,59.0,,
8416-399.0-150.0,51,0,0.0,203.43,american express,credit
8418-345.0-150.0,1,0,0.0,444.62,mastercard,credit
8419-555.0-229.0,1,0,0.0,9.1,mastercard,credit
8420-399.0-150.0,9,3,0.333333,110.0,american express,credit
8423-147.0-150.0,22,0,0.0,66.76,visa,debit
8424-555.0-119.0,5,0,0.0,48.58,mastercard,credit
8425-321.0-150.0,2,0,0.0,83.22,visa,debit
8427-NA-150.0,3,0,0.0,235.98,visa,debit
8428-399.0-150.0,1,0,0.0,75.0,american express,credit
8430-555.0-150.0,6,0,0.0,83.0,mastercard,debit
8431-269.0-150.0,700,5,0.007143,117.6,mastercard,debit
8431-NA-NA,2,0,0.0,59.0,,
8432-555.0-150.0,34,0,0.0,77.09,visa,debit
8433-555.0-213.0,1,0,0.0,64.71,visa,debit
8434-195.0-150.0,8,0,0.0,88.85,visa,credit
8435-399.0-150.0,2,0,0.0,150.0,american express,credit
8436-215.0-150.0,91,1,0.010989,183.62,visa,credit
8437-478.0-150.0,2,0,0.0,138.0,visa,debit
8438-399.0-150.0,1,0,0.0,50.0,american express,credit
8439-127.0-150.0,9,0,0.0,58.63,mastercard,debit
8440-399.0-150.0,1,0,0.0,100.0,american express,credit
8441-321.0-150.0,1,0,0.0,119.95,visa,debit
8442-517.0-150.0,5,0,0.0,245.36,mastercard,debit
8443-555.0-133.0,6,0,0.0,67.0,mastercard,credit
8444-399.0-150.0,6,0,0.0,137.5,american express,credit
8445-321.0-150.0,1,0,0.0,49.0,visa,debit
8447-482.0-150.0,2,0,0.0,250.0,visa,credit
8448-555.0-150.0,2,0,0.0,53.97,visa,debit
8449-555.0-150.0,1,0,0.0,160.95,visa,debit
8450-512.0-150.0,2,0,0.0,112.75,mastercard,debit
8452-524.0-150.0,110,0,0.0,119.58,visa,debit
8452-NA-NA,1,0,0.0,210.95,,
8453-555.0-144.0,32,5,0.15625,112.74,visa,debit
8455-305.0-106.0,3,0,0.0,27.28,mastercard,credit
8456-555.0-150.0,6,1,0.166667,112.5,visa,debit
8457-118.0-185.0,40,3,0.075,41.85,visa,debit
8458-539.0-150.0,3,0,0.0,175.53,mastercard,credit
8459-294.0-150.0,6,0,0.0,96.98,visa,credit
8460-349.0-117.0,8,0,0.0,40.15,visa,debit
8461-555.0-213.0,4,0,0.0,33.11,mastercard,debit
8462-555.0-100.0,1,0,0.0,97.0,visa,credit
8463-399.0-150.0,11,0,0.0,99.55,american express,credit
8464-555.0-149.0,1,0,0.0,72.53,visa,debit
8465-166.0-150.0,1,0,0.0,994.0,visa,credit
8466-399.0-150.0,28,0,0.0,333.93,american express,credit
8467-179.0-106.0,1,0,0.0,25.0,visa,debit
8468-111.0-150.0,253,2,0.007905,253.45,mastercard,credit
8469-298.0-150.0,111,0,0.0,110.73,visa,debit
8470-517.0-150.0,4,0,0.0,65.7,mastercard,debit
8471-555.0-214.0,1,0,0.0,554.0,visa,credit
8472-335.0-150.0,1,0,0.0,100.0,visa,credit
8474-490.0-150.0,57,0,0.0,256.7,visa,debit
8475-543.0-150.0,2,0,0.0,44.5,mastercard,debit
8477-161.0-150.0,1,0,0.0,100.0,visa,credit
8478-514.0-150.0,2,0,0.0,330.98,mastercard,debit
8481-321.0-150.0,26,0,0.0,115.96,visa,debit
8482-555.0-150.0,1,0,0.0,226.0,visa,debit
8483-360.0-150.0,4,0,0.0,124.99,mastercard,debit
8485-555.0-150.0,2,0,0.0,285.95,visa,debit
8486-268.0-150.0,3,0,0.0,90.33,visa,debit
8486-555.0-150.0,39,0,0.0,66.45,visa,debit
8487-555.0-190.0,1,0,0.0,109.85,mastercard,credit
8488-555.0-150.0,9,0,0.0,99.99,visa,debit
8489-230.0-150.0,48,0,0.0,91.16,mastercard,debit
8490-399.0-150.0,1,0,0.0,200.0,american express,credit
8491-321.0-150.0,1,0,0.0,75.0,visa,debit
8492-111.0-150.0,1,0,0.0,50.0,mastercard,credit
8493-555.0-150.0,71,0,0.0,84.09,visa,debit
8494-555.0-150.0,13,0,0.0,54.81,mastercard,debit
8497-555.0-150.0,11,0,0.0,72.5,visa,credit
8499-369.0-150.0,29,0,0.0,139.1,mastercard,debit
8500-583.0-150.0,11,2,0.181818,135.51,visa,credit
8501-111.0-150.0,44,0,0.0,334.52,visa,credit
8502-555.0-150.0,1,0,0.0,1010.13,visa,credit
8503-583.0-150.0,23,0,0.0,212.27,visa,credit
8504-567.0-150.0,5,1,0.2,115.0,visa,credit
8505-555.0-150.0,63,3,0.047619,90.7,visa,credit
8505-NA-150.0,24,2,0.083333,87.7,visa,credit
8506-555.0-150.0,2,0,0.0,82.47,visa,debit
8507-555.0-167.0,1,1,1.0,350.0,visa,debit
8509-555.0-137.0,7,0,0.0,40.88,visa,credit
8510-321.0-150.0,5,0,0.0,73.18,visa,debit
8511-111.0-150.0,2,0,0.0,125.0,visa,debit
8511-555.0-150.0,1,0,0.0,171.0,visa,debit
8512-555.0-150.0,1,0,0.0,15.0,visa,credit
8513-400.0-150.0,6,0,0.0,167.16,mastercard,debit
8515-285.0-150.0,1,0,0.0,117.0,visa,debit
8517-555.0-119.0,8,0,0.0,30.51,mastercard,credit
8518-555.0-150.0,10,0,0.0,85.86,visa,debit
8519-543.0-150.0,36,0,0.0,60.89,mastercard,debit
8520-555.0-150.0,3,0,0.0,66.17,visa,credit
8521-360.0-150.0,1,0,0.0,15.0,mastercard,debit
8522-206.0-150.0,34,0,0.0,70.93,visa,debit
8522-NA-150.0,48,0,0.0,72.94,visa,debit
8523-399.0-150.0,5,0,0.0,110.0,american express,credit
8525-555.0-185.0,3,3,1.0,16.01,mastercard,credit
8526-277.0-144.0,2,0,0.0,125.0,visa,credit
8527-512.0-150.0,6,0,0.0,252.76,visa,debit
8527-555.0-150.0,3,0,0.0,233.28,visa,debit
8528-215.0-150.0,1522,24,0.015769,101.09,visa,debit
8528-NA-NA,1,0,0.0,20.95,,
8529-321.0-150.0,1,0,0.0,50.0,visa,debit
8530-555.0-150.0,1,0,0.0,40.0,mastercard,credit
8531-170.0-150.0,3,0,0.0,156.65,mastercard,credit
8532-555.0-150.0,8,0,0.0,106.31,visa,debit
8533-390.0-150.0,22,0,0.0,75.27,mastercard,debit
8534-554.0-150.0,1,0,0.0,54.5,mastercard,debit
8538-390.0-150.0,9,0,0.0,161.27,mastercard,debit
8540-455.0-150.0,22,0,0.0,83.63,mastercard,debit
8542-555.0-150.0,3,0,0.0,93.33,visa,credit
8543-343.0-150.0,1,0,0.0,150.0,visa,credit
8544-399.0-150.0,1,0,0.0,50.0,american express,credit
8546-463.0-144.0,6,0,0.0,71.6,visa,credit
8547-555.0-150.0,8,4,0.5,83.93,visa,debit
8548-555.0-188.0,5,0,0.0,27.35,mastercard,credit
8549-479.0-150.0,2,0,0.0,416.98,visa,credit
8551-402.0-150.0,5,0,0.0,172.89,visa,debit
8552-399.0-150.0,1,0,0.0,125.0,american express,credit
8553-555.0-150.0,5,0,0.0,127.0,visa,debit
8554-399.0-150.0,6,2,0.333333,83.33,american express,credit
8555-369.0-150.0,3,0,0.0,102.28,mastercard,debit
8556-433.0-150.0,138,0,0.0,82.98,visa,credit
8556-NA-NA,1,0,0.0,107.95,,
8558-520.0-150.0,3,0,0.0,100.0,american express,credit
8559-555.0-150.0,2,0,0.0,35.0,visa,debit
8561-555.0-182.0,1,0,0.0,49.67,visa,debit
8562-555.0-150.0,2,0,0.0,75.5,visa,debit
8563-399.0-150.0,1,0,0.0,200.0,american express,credit
8566-555.0-102.0,6,0,0.0,24.17,mastercard,debit
8567-583.0-150.0,8,0,0.0,196.24,visa,credit
8568-122.0-150.0,1,1,1.0,150.0,mastercard,debit
8569-514.0-150.0,4,0,0.0,112.5,mastercard,credit
8570-216.0-150.0,1,0,0.0,150.0,mastercard,credit
8571-514.0-150.0,1,0,0.0,82.95,mastercard,credit
8572-480.0-150.0,1,0,0.0,97.0,mastercard,debit
8573-442.0-150.0,16,3,0.1875,130.3,visa,credit
8574-555.0-137.0,1,1,1.0,268.27,visa,credit
8575-127.0-150.0,10,0,0.0,63.86,mastercard,debit
8576-555.0-100.0,5,0,0.0,22.83,visa,credit
8577-555.0-150.0,2,0,0.0,159.95,mastercard,credit
8578-514.0-150.0,8,0,0.0,136.38,mastercard,credit
8580-555.0-150.0,6,0,0.0,117.0,visa,debit
8583-321.0-150.0,5,1,0.2,321.21,visa,debit
8585-555.0-143.0,1,0,0.0,100.0,american express,credit
8586-555.0-150.0,17,0,0.0,115.09,visa,debit
8588-310.0-150.0,2,0,0.0,120.5,mastercard,debit
8589-555.0-150.0,3,0,0.0,52.33,visa,debit
8590-345.0-150.0,19,0,0.0,95.22,mastercard,debit
8590-NA-NA,1,0,0.0,29.0,,
8591-360.0-150.0,3,0,0.0,122.97,visa,debit
8592-111.0-150.0,1,0,0.0,117.0,visa,credit
8593-555.0-150.0,2,0,0.0,25.0,visa,debit
8594-399.0-150.0,1,0,0.0,200.0,american express,credit
8595-399.0-150.0,2,0,0.0,100.0,american express,credit
8597-NA-150.0,1,0,0.0,57.95,mastercard,debit
8598-548.0-150.0,54,0,0.0,154.74,visa,credit
8599-399.0-150.0,6,0,0.0,83.33,american express,credit
8601-555.0-100.0,2,0,0.0,25.95,mastercard,credit
8602-555.0-150.0,1,0,0.0,50.0,visa,credit
8605-399.0-150.0,5,0,0.0,230.0,american express,credit
8606-512.0-150.0,34,0,0.0,100.98,mastercard,debit
8606-NA-NA,1,0,0.0,209.95,,
8607-399.0-150.0,15,8,0.533333,174.0,american express,credit
8608-225.0-150.0,32,0,0.0,255.33,mastercard,credit
8609-399.0-150.0,4,0,0.0,75.0,american express,credit
8610-420.0-150.0,1,0,0.0,45.0,mastercard,debit
8611-555.0-150.0,6,0,0.0,99.21,visa,debit
8612-555.0-150.0,2,0,0.0,36.47,visa,credit
8613-272.0-150.0,356,9,0.025281,105.69,mastercard,debit
8613-NA-NA,1,0,0.0,59.0,,
8614-555.0-121.0,1,0,0.0,53.41,mastercard,credit
8615-143.0-150.0,2,0,0.0,87.5,visa,debit
8616-321.0-150.0,1,0,0.0,100.0,visa,debit
8618-555.0-150.0,48,0,0.0,284.92,visa,debit
8618-NA-NA,1,0,0.0,34.0,,
8619-NA-150.0,1,0,0.0,57.95,visa,debit
8620-555.0-150.0,5,0,0.0,118.17,visa,credit
8621-555.0-150.0,1,0,0.0,112.99,visa,debit
8622-583.0-150.0,3,0,0.0,150.0,visa,credit
8624-555.0-150.0,16,0,0.0,86.42,visa,debit
8625-307.0-150.0,7,0,0.0,21.05,visa,credit
8626-555.0-150.0,13,0,0.0,75.49,visa,credit
8628-555.0-150.0,16,0,0.0,97.85,visa,debit
8629-302.0-150.0,2,0,0.0,46.95,visa,debit
8630-399.0-150.0,1,0,0.0,150.0,american express,credit
8631-360.0-150.0,1,0,0.0,30.95,mastercard,debit
8632-122.0-150.0,27,0,0.0,88.42,mastercard,debit
8633-321.0-150.0,2,0,0.0,177.5,visa,debit
8634-512.0-150.0,2,0,0.0,57.95,mastercard,debit
8636-225.0-150.0,2,0,0.0,52.0,mastercard,debit
8637-225.0-150.0,14,1,0.071429,105.57,mastercard,debit
8640-420.0-150.0,9,0,0.0,59.21,mastercard,debit
8641-555.0-150.0,1,0,0.0,171.0,visa,debit
8642-215.0-150.0,40,0,0.0,71.41,mastercard,debit
8643-174.0-150.0,4,0,0.0,82.99,mastercard,credit
8645-555.0-215.0,1,0,0.0,52.63,mastercard,debit
8646-276.0-150.0,20,0,0.0,183.93,visa,credit
8647-127.0-150.0,1,0,0.0,100.0,mastercard,debit
8648-367.0-150.0,2,0,0.0,100.0,mastercard,credit
8649-555.0-100.0,4,0,0.0,37.3,mastercard,credit
8650-555.0-150.0,1,0,0.0,200.0,mastercard,debit
8650-NA-150.0,3,0,0.0,183.32,mastercard,credit
8651-555.0-150.0,1,0,0.0,125.0,visa,credit
8652-321.0-150.0,28,0,0.0,69.6,visa,debit
8653-555.0-150.0,1,0,0.0,117.0,visa,debit
8654-310.0-150.0,1,0,0.0,34.0,mastercard,debit
8655-555.0-150.0,6,0,0.0,149.06,visa,debit
8656-555.0-188.0,4,0,0.0,37.54,mastercard,credit
8657-555.0-144.0,1,0,0.0,62.74,mastercard,credit
8658-141.0-185.0,2,2,1.0,12.7,visa,credit
8659-555.0-150.0,1,0,0.0,335.0,visa,credit
8660-138.0-200.0,4,0,0.0,19.03,visa,debit
8661-216.0-150.0,41,0,0.0,197.06,visa,credit
8662-543.0-150.0,12,0,0.0,101.48,mastercard,debit
8663-303.0-150.0,1,0,0.0,35.99,visa,debit
8664-555.0-150.0,12,0,0.0,150.07,visa,debit
8665-212.0-150.0,2,2,1.0,311.95,visa,debit
8666-399.0-150.0,1,0,0.0,100.0,american express,credit
8667-555.0-147.0,3,0,0.0,41.31,visa,credit
8670-555.0-197.0,2,0,0.0,149.62,visa,credit
8671-534.0-150.0,53,0,0.0,122.98,visa,debit
8671-NA-NA,2,0,0.0,292.48,,
8672-555.0-150.0,1,0,0.0,107.95,visa,credit
8673-555.0-150.0,1,0,0.0,245.99,visa,debit
8674-490.0-150.0,5,0,0.0,356.2,visa,debit
8675-310.0-150.0,7,0,0.0,207.76,mastercard,debit
8676-555.0-150.0,11,0,0.0,127.25,visa,debit
8677-574.0-150.0,6,0,0.0,94.5,visa,debit
8679-555.0-150.0,47,1,0.021277,253.52,visa,debit
8680-228.0-106.0,1,1,1.0,84.83,visa,credit
8681-555.0-150.0,2,0,0.0,289.6,visa,credit
8681-NA-NA,1,0,0.0,404.2,,
8682-555.0-150.0,1,0,0.0,150.0,mastercard,debit
8684-117.0-150.0,61,0,0.0,129.35,visa,debit
8685-532.0-150.0,1,0,0.0,30.95,mastercard,debit
8686-555.0-150.0,1,0,0.0,306.71,visa,credit
8687-216.0-150.0,1,0,0.0,1575.5,mastercard,credit
8688-555.0-106.0,16,0,0.0,58.03,visa,debit
8690-555.0-150.0,2,0,0.0,56.47,visa,debit
8691-599.0-150.0,403,3,0.007444,84.24,visa,debit
8691-NA-NA,1,0,0.0,104.47,,
8692-555.0-150.0,23,0,0.0,92.65,visa,debit
8693-555.0-150.0,3,0,0.0,76.0,visa,debit
8694-555.0-119.0,6,0,0.0,60.8,visa,credit
8695-170.0-150.0,1146,39,0.034031,244.84,visa,credit
8695-NA-NA,1,0,0.0,129.95,,
8696-418.0-150.0,6,0,0.0,156.93,visa,credit
8697-555.0-150.0,2,0,0.0,222.48,visa,debit
8698-168.0-144.0,12,0,0.0,100.85,visa,credit
8699-555.0-150.0,1,0,0.0,335.0,visa,credit
8700-111.0-150.0,148,0,0.0,110.53,visa,debit
8701-111.0-150.0,84,3,0.035714,145.22,visa,debit
8702-555.0-133.0,1,0,0.0,23.19,visa,credit
8703-336.0-150.0,1,0,0.0,2741.77,visa,credit
8704-555.0-100.0,2,0,0.0,63.59,mastercard,credit
8705-555.0-150.0,1,0,0.0,29.0,visa,debit
8706-555.0-150.0,2,0,0.0,297.5,visa,debit
8707-399.0-150.0,3,0,0.0,50.0,american express,credit
8708-555.0-150.0,2,0,0.0,452.0,visa,debit
8709-555.0-150.0,4,0,0.0,166.7,visa,debit
8710-543.0-150.0,1,0,0.0,545.95,mastercard,debit
8711-393.0-150.0,2,0,0.0,78.5,mastercard,debit
8712-555.0-150.0,4,0,0.0,246.46,visa,debit
8713-555.0-150.0,6,0,0.0,180.33,visa,debit
8714-399.0-150.0,1,0,0.0,50.0,american express,credit
8715-555.0-223.0,2,0,0.0,111.01,visa,debit
8716-580.0-106.0,8,0,0.0,50.25,visa,credit
8717-489.0-150.0,40,1,0.025,194.41,mastercard,credit
8718-321.0-150.0,46,0,0.0,98.34,visa,debit
8719-555.0-150.0,35,0,0.0,199.22,visa,debit
8719-NA-NA,1,0,0.0,52.95,,
8720-321.0-150.0,5,0,0.0,158.99,visa,debit
8723-532.0-150.0,2,0,0.0,39.0,mastercard,debit
8725-NA-150.0,1,0,0.0,100.0,american express,credit
8727-404.0-150.0,274,3,0.010949,281.18,mastercard,credit
8727-NA-NA,1,0,0.0,359.17,,
8728-555.0-150.0,1,0,0.0,25.0,visa,debit
8730-555.0-150.0,7,0,0.0,182.14,visa,debit
8731-399.0-150.0,5,0,0.0,110.0,american express,credit
8732-360.0-150.0,152,8,0.052632,75.88,mastercard,debit
8734-555.0-150.0,1,0,0.0,44.5,visa,debit
8735-142.0-185.0,8,1,0.125,36.44,mastercard,debit
8736-127.0-150.0,104,0,0.0,82.71,mastercard,debit
8737-555.0-150.0,4,0,0.0,66.0,visa,credit
8739-555.0-150.0,1,0,0.0,50.0,visa,debit
8743-555.0-201.0,1,0,0.0,31.0,visa,credit
8744-543.0-150.0,6,0,0.0,76.48,mastercard,debit
8746-555.0-223.0,4,0,0.0,40.69,visa,debit
8747-555.0-150.0,1,0,0.0,100.0,visa,credit
8749-481.0-150.0,3,0,0.0,233.33,visa,credit
8751-505.0-150.0,18,1,0.055556,67.21,visa,debit
8751-NA-NA,1,0,0.0,107.95,,
8752-397.0-150.0,1,0,0.0,335.0,visa,debit
8753-555.0-150.0,12,0,0.0,156.78,mastercard,credit
8755-500.0-185.0,1101,197,0.178928,46.84,mastercard,credit
8755-NA-NA,9,2,0.222222,38.78,,
8756-126.0-150.0,2,0,0.0,113.95,visa,debit
8757-583.0-150.0,18,0,0.0,204.86,visa,credit
8758-555.0-182.0,5,0,0.0,56.5,mastercard,debit
8760-543.0-150.0,35,0,0.0,74.78,mastercard,debit
8760-NA-NA,1,0,0.0,82.95,,
8761-555.0-119.0,1,0,0.0,15.71,visa,credit
8762-555.0-150.0,13,0,0.0,81.58,visa,debit
8763-555.0-150.0,46,0,0.0,216.33,visa,debit
8765-543.0-150.0,105,0,0.0,83.16,mastercard,debit
8766-448.0-150.0,94,1,0.010638,98.83,visa,debit
8767-108.0-150.0,1,0,0.0,226.0,mastercard,debit
8768-555.0-162.0,8,1,0.125,35.8,mastercard,debit
8769-512.0-150.0,1,0,0.0,77.0,mastercard,debit
8770-555.0-150.0,9,0,0.0,68.1,visa,debit
8773-555.0-150.0,3,0,0.0,164.67,visa,credit
8774-555.0-150.0,35,0,0.0,122.75,visa,debit
8775-321.0-150.0,2,0,0.0,37.75,visa,debit
8776-151.0-150.0,53,0,0.0,66.81,visa,debit
8778-555.0-150.0,9,0,0.0,71.04,visa,debit
8779-543.0-150.0,5,0,0.0,1907.77,mastercard,debit
8780-399.0-150.0,14,1,0.071429,300.0,american express,credit
